halt_punkt_id,halt_punkt_diva,halt_id,GPS_Latitude,GPS_Longitude,GPS_Bearing,halt_punkt_ist_aktiv
8166,80,1400,"47,434242","8,567917",,True
8167,81,1400,"47,434297","8,567851",,True
8170,80,1869,"47,314206","8,530988",,True
8171,80,1873,"47,416843","8,545946",,False
8172,82,1873,"47,416839","8,545337",,False
8173,81,1873,"47,417255","8,545094",,False
8174,83,1873,"47,415921","8,546365",,True
8175,81,1938,"47,377229","8,543919",,False
8176,80,1949,"47,430821","8,573716",,True
8177,80,1959,"47,404433","8,399711",,True
8178,81,1959,"47,402630","8,401308",,False
8179,82,1959,"47,402336","8,400958",,True
8180,80,2632,"47,355553","8,529491",,False
8181,81,2643,"47,359887","8,534412",,False
8182,80,2643,"47,359853","8,534213",,False
8183,80,2657,"47,371200","8,535717",,False
8184,80,2436,"47,359266","8,624603",,False
8185,81,2436,"47,359266","8,624603",,True
8186,80,2256,"47,375589","8,537648",,False
8188,82,2257,"47,417478","8,553766",,False
8189,83,2257,"47,417797","8,554223",,False
8190,80,2258,"47,380121","8,548203",,False
8191,81,2275,"47,362801","8,558898",,False
8192,80,2275,"47,362683","8,555294",,False
8193,82,2275,"47,362564","8,555437",,False
8194,80,2276,"47,403209","8,547465",,False
8195,81,2276,"47,403318","8,547428",,False
8196,81,1596,"47,421462","8,550098",,False
8197,80,1596,"47,421226","8,549431",,False
8198,81,2443,"47,349884","8,644553",,False
8199,80,2443,"47,350029","8,645298",,False
8200,80,2558,"47,308755","8,554457",,False
8201,80,2559,"47,308576","8,546875",,True
8202,81,2563,"47,395664","8,522656",,False
8203,80,2567,"47,378698","8,566992",,False
8204,81,2567,"47,378666","8,567415",,False
8205,83,2571,"47,372776","8,550593",,False
8206,81,2571,"47,372770","8,550248",,True
8207,82,2571,"47,372867","8,550476",,False
8208,81,2576,"47,365946","8,521443",,True
8209,80,2576,"47,365889","8,521839",,False
8215,80,2448,"47,357091","8,627970",,False
8216,81,2448,"47,357091","8,627970",,True
8217,80,2454,,,,False
8218,80,2478,"47,402107","8,396013",,True
8219,81,2478,"47,402236","8,395723",,False
8220,80,2487,"47,345468","8,533507",,False
8221,81,2487,"47,344794","8,533401",,False
8222,81,2538,"47,396889","8,486409",,False
8223,80,2538,"47,394578","8,488272",,False
8224,80,2244,"47,385195","8,494351",,False
8225,80,2488,"47,340589","8,530046",,False
8226,80,2680,"47,354173","8,558108",,False
8227,81,2680,"47,355568","8,554311",,False
8228,82,2680,"47,356289","8,556021",,False
8229,80,2689,"47,359946","8,550881",,False
8230,81,2689,"47,359776","8,550798",,False
8231,81,2699,"47,381860","8,571946",,False
8232,81,2701,"47,378859","8,559659",,False
8233,80,2705,"47,392424","8,516139",,False
8234,81,2705,"47,391563","8,516810",,False
8235,81,2712,"47,392956","8,524654",,False
8236,83,2712,"47,391896","8,523466",,False
8237,80,2712,"47,392428","8,523371",,False
8240,80,2799,"47,374945","8,552307",,False
8241,81,2508,"47,365526","8,532608",,False
8242,82,2508,"47,366762","8,533203",,False
8243,80,2508,"47,365774","8,532070",,False
8244,80,2514,"47,408706","8,409421",,False
8245,80,2008,"47,402379","8,627404",,True
8249,80,2145,"47,338716","8,532124",,False
8250,81,2145,"47,338046","8,530682",,False
8251,83,2145,"47,338472","8,531273",,False
8252,84,2145,"47,338222","8,531109",70,True
8255,80,2398,"47,394351","8,426247",,True
8256,81,2398,"47,394252","8,426259",,False
8257,82,2414,"47,368018","8,534553",,False
8258,80,2414,"47,367866","8,534404",,False
8259,3,2414,"47,367542","8,534410",70,True
8260,81,2414,"47,367968","8,536921",,False
8261,80,2714,"47,352794","8,510057",,False
8262,3,2714,"47,352829","8,510098",53,False
8263,81,2714,"47,352921","8,509940",,False
8264,81,2298,"47,386544","8,529172",,False
8265,80,2312,"47,351105","8,579340",,False
8266,81,2312,"47,351078","8,580186",,False
8267,80,2313,"47,405619","8,548483",,False
8268,3,2590,"47,366892","8,540381",339,True
8269,80,2590,"47,367541","8,540196",,False
8270,80,2592,"47,306806","8,549523",,False
8272,82,2594,"47,426578","8,544678",,False
8273,80,2594,"47,428371","8,542475",,False
8274,80,2605,"47,370621","8,535136",,True
8275,81,2612,"47,362432","8,548656",,False
8276,80,2612,"47,362611","8,548779",,False
8277,83,2615,"47,357453","8,552828",,False
8278,82,2615,"47,357274","8,552745",,False
8279,81,2617,"47,424057","8,525023",,False
8284,81,2183,"47,360527","8,522868",355,False
8285,80,2536,"47,392819","8,489760",,False
8286,81,2021,"47,411456","8,404316",,True
8287,80,2021,"47,411373","8,404514",,True
8288,80,2025,"47,347292","8,532684",,False
8289,81,2025,"47,347349","8,532434",,False
8291,80,2027,"47,393926","8,617466",,True
8292,81,2038,"47,399806","8,410981",,True
8293,80,2042,"47,402926","8,404639",,False
8294,81,2042,"47,402889","8,404718",,False
8295,80,2047,"47,383487","8,543307",,False
8296,82,2053,"47,389414","8,617989",,False
8297,80,2053,"47,389511","8,618163",,True
8298,81,2053,"47,389492","8,618269",,True
8299,82,2528,"47,376709","8,525806",,False
8300,80,2528,"47,376152","8,525649",,True
8301,81,2528,"47,376525","8,525259",,False
8302,80,2245,"47,380951","8,502915",,False
8303,82,2245,"47,381626","8,503909",,False
8304,81,2245,"47,380863","8,504768",,False
8314,80,2081,"47,395674","8,544381",,True
8315,81,2082,"47,397533","8,604219",,True
8316,80,2082,"47,397533","8,604219",,True
8317,80,2084,"47,364856","8,553817",,False
8318,81,2084,"47,364620","8,554977",,False
8319,80,2086,"47,385220","8,539846",,False
8320,80,2087,"47,387426","8,539574",,False
8321,80,2088,"47,380777","8,542615",,False
8322,80,2090,"47,406728","8,535984",,False
8323,81,2090,"47,406986","8,536281",,False
8324,80,2092,"47,350878","8,583160",,False
8325,81,2092,"47,350652","8,584214",,False
8326,81,2094,"47,345410","8,592982",,False
8328,80,2104,"47,364333","8,547438",,False
8329,81,2104,"47,364401","8,546817",,False
8330,80,2110,"47,360318","8,568152",,False
8331,81,2110,"47,359981","8,568555",,False
8332,81,2111,"47,365950","8,549511",,False
8333,80,2111,"47,366486","8,548012",,False
8335,81,2113,"47,362034","8,560020",,False
8338,81,2358,"47,388235","8,621579",,True
8339,80,2367,"47,356851","8,532033",,False
8343,81,2738,"47,371523","8,515730",,True
8344,80,2738,"47,371451","8,515755",,False
8345,81,2742,"47,359593","8,549219",,True
8346,81,2750,"47,392101","8,512172",,False
8347,80,2750,"47,393591","8,511539",,False
8348,80,2756,"47,386405","8,518163",,False
8349,80,2768,"47,374408","8,540762",,True
8350,83,2770,"47,387413","8,487853",,False
8351,80,2770,"47,387048","8,489355",,False
8352,82,2770,"47,387268","8,487956",,False
8353,80,2772,"47,397455","8,482433",,False
8354,81,2772,"47,397532","8,480951",,False
8355,82,2781,"47,361627","8,525485",,False
8356,80,2782,"47,318693","8,546252",10,True
8357,80,2788,"47,350216","8,560778",,False
8358,80,2791,"47,379643","8,565052",,False
8359,82,2791,"47,378855","8,563724",,True
8360,81,2809,"47,352509","8,508701",,True
8361,82,2809,"47,352543","8,508014",,True
8362,80,2809,"47,352442","8,508197",,False
8363,80,2810,"47,374369","8,485000",,False
8364,80,2814,"47,363062","8,533498",,True
8365,81,2814,"47,363205","8,533619",,True
8367,80,2843,"47,424802","8,537563",,False
8368,80,2856,"47,313584","8,555537",,False
8369,81,2866,"47,345831","8,565807",,True
8370,80,2870,"47,369432","8,555899",108,False
8371,81,2871,"47,377379","8,499136",,False
8372,80,2871,"47,377432","8,499243",,False
8373,81,2289,"47,379218","8,538146",,False
8374,80,2289,"47,379845","8,537550",,False
8375,80,2290,"47,389556","8,524571",,False
8376,81,2290,"47,389060","8,527568",,True
8377,82,2290,"47,389497","8,527007",,True
8384,81,1010,"47,368817","8,501958",,False
8387,81,1114,"47,396465","8,613694",,False
8388,80,1114,"47,396368","8,613493",,False
8390,80,701,"47,370163","8,513001",,False
8391,80,729,"47,370367","8,454694",,False
8393,83,1919,"47,413454","8,546618",,False
8394,80,1919,"47,414568","8,546734",,True
8395,82,1919,"47,414023","8,545398",,True
8396,84,1919,"47,413661","8,545682",,True
8407,81,2294,"47,383280","8,536734",,True
8408,80,2295,"47,357817","8,571819",,False
8409,81,2295,"47,358900","8,570584",,False
8410,83,2295,"47,358051","8,571797",,False
8413,80,1724,"47,414315","8,399001",,False
8414,81,1724,"47,414405","8,399056",,False
8417,84,1565,"47,368413","8,546834",,False
8418,86,1565,"47,367649","8,544925",,False
8419,85,1565,"47,368134","8,546855",,False
8420,87,1565,"47,367746","8,546026",,True
8421,82,1565,"47,366579","8,544903",,False
8422,80,1571,"47,406128","8,481331",,False
8423,81,1571,"47,405718","8,480859",,False
8424,84,1574,"47,390470","8,523040",,False
8425,81,1574,"47,390735","8,524516",,False
8426,86,1574,"47,389749","8,524178",,False
8427,82,1574,"47,391596","8,520016",,False
8432,80,1502,"47,372907","8,528310",,False
8433,82,1502,"47,372864","8,528151",,False
8434,81,1502,"47,373272","8,528742",,False
8435,80,1503,"47,355151","8,601162",,False
8440,80,1305,"47,371325","8,547094",,False
8441,81,1305,"47,371231","8,547489",,False
8442,82,1308,"47,376299","8,548971",,False
8443,83,1308,"47,376148","8,548849",,False
8444,88,1308,"47,376627","8,548568",,True
8445,80,1308,"47,377284","8,548581",,False
8446,81,1309,"47,399359","8,533342",,True
8447,87,1311,"47,409723","8,543546",,False
8448,84,1311,"47,410438","8,545919",,False
8449,86,1311,"47,410635","8,547938",,False
8450,83,1311,"47,409683","8,544049",,False
8451,85,1311,"47,410834","8,545901",,False
8452,82,1311,"47,408706","8,549249",,False
8456,80,1687,"47,412996","8,591597",,True
8457,81,1687,"47,412992","8,592021",,True
8460,81,1893,"47,364258","8,531642",,False
8461,85,1893,"47,363897","8,531767",,True
8462,3,1895,"47,375878","8,540329",201,True
8463,81,1905,"47,363694","8,566926",,False
8464,80,1906,"47,374862","8,519399",,True
8465,81,1906,"47,373927","8,521247",,False
8466,80,1907,"47,337172","8,519390",,False
8467,82,2060,"47,369007","8,519267",,False
8468,84,2060,"47,370753","8,519130",,False
8469,80,2060,"47,370457","8,518118",,False
8470,81,2060,"47,370824","8,519304",,False
8471,81,2061,"47,393276","8,390410",,False
8472,80,2061,"47,393339","8,390358",,False
8473,83,2063,"47,395647","8,391909",,True
8474,80,2063,"47,391265","8,393142",,False
8475,81,2063,"47,391329","8,392984",,False
8476,82,2063,"47,395647","8,391856",,True
8477,80,1511,"47,344495","8,529834",,False
8478,81,1511,"47,344629","8,529890",,False
8479,80,1525,"47,401977","8,535184",,False
8480,82,1528,"47,369247","8,537716",,False
8481,80,1531,"47,368190","8,559686",,False
8482,80,1535,"47,378139","8,510341",,False
8483,80,1541,"47,376993","8,539464",,True
8484,3,1541,"47,377245","8,538529",,False
8485,80,1542,"47,378559","8,540358",,False
8486,84,1543,"47,396264","8,545665",,False
8487,85,1543,"47,396204","8,545385",,False
8491,84,1443,"47,414048","8,550341",,False
8492,85,1443,"47,414177","8,549986",,False
8493,82,1443,"47,414855","8,551537",,False
8494,83,1443,"47,414517","8,551093",,False
8497,80,2413,"47,359729","8,532092",,False
8498,82,2413,"47,360195","8,534193",,False
8501,81,2086,"47,385210","8,539952",,False
8503,80,2183,"47,360645","8,522725",170,False
8504,80,2544,"47,394586","8,488404",290,False
8520,80,2454,"47,414513","8,519329",19,False
8531,51,2891,"47,363086","8,519451",115,False
8532,82,2092,"47,351164","8,582425",,False
8539,80,1543,"47,395674","8,544381",290,True
8542,81,2733,"47,311918","8,589546",330,False
8543,80,2757,"47,315491","8,586700",152,False
8552,80,2666,"47,408072","8,504956",120,False
8553,81,2666,"47,408074","8,504586",300,True
8554,82,2666,"47,409011","8,504442",200,True
8555,83,2666,"47,409253","8,504700",30,True
8561,90,2670,"47,319126","8,580244",166,True
8571,81,2713,"47,375640","8,488640",300,False
8572,91,2300,,,,True
8573,92,2300,,,,True
8574,80,2775,"47,377889","8,492591",240,False
8575,81,2775,"47,377843","8,492696",50,False
8576,90,2469,"47,420640","8,508506",112,True
8577,91,1845,"47,419543","8,506562",0,True
8578,93,1874,"47,420885","8,507331",24,True
8579,92,1874,"47,421423","8,507501",200,True
8581,80,373,"47,452159","8,571718",,False
8582,81,373,"47,452373","8,571948",,False
8586,81,2540,"47,391205","8,489265",294,True
8587,81,2591,"47,391966","8,483716",277,False
8590,86,1893,,,,True
8591,87,1893,,,,True
8593,91,2251,,,,True
8594,92,2251,,,,True
8597,93,2327,,,,True
8598,92,2327,,,,True
8605,90,1905,"47,362710","8,568150",320,True
8629,81,2348,"47,430392","8,571613",345,True
8630,80,2348,"47,430411","8,571547",180,True
8631,80,2893,"47,386571","8,518736",,False
8633,81,1829,"47,409683","8,543969",,False
8634,82,1829,"47,409677","8,543651",,False
8644,91,2666,"47,408890","8,504420",60,True
8645,90,2666,"47,408072","8,504956",120,False
8646,92,2666,"47,408074","8,504586",300,True
8647,2,2526,"47,382189","8,515005",,False
8648,1,2526,"47,382316","8,514888",,False
8649,50,2474,"47,339934","8,677849",305,False
8650,81,2028,,,,True
8651,80,2028,,,,True
8652,80,2769,,,,False
8653,81,2769,,,,False
8661,51,3055,"47,362722","8,459632",,False
8664,83,1938,"47,377234","8,544329",,False
8665,81,1885,"47,412664","8,541699",150,True
8677,51,3050,"47,362006","8,630225",358,True
8686,51,3049,"47,358427","8,630105",358,True
8690,50,3044,"47,408471","8,406289",120,False
8694,51,3044,"47,408548","8,405748",300,False
8695,50,3049,"47,358266","8,629969",180,True
8701,50,3050,"47,362152","8,630029",180,True
8707,50,3055,"47,362722","8,459632",,False
8763,85,2738,"47,371788","8,516278",45,True
8767,82,2612,"47,363613","8,549343",,False
8770,90,2615,"47,357700","8,553890",,True
8771,90,2612,"47,363530","8,549470",,True
8772,80,2577,"47,313482","8,592437",,True
8773,80,2428,"47,357935","8,588143",,False
8774,80,588,"47,450510","8,563779",,False
8775,81,588,"47,449871","8,563806",,False
8776,81,2785,"47,314643","8,595041",,True
8778,54,1679,"47,384135","8,659473",,False
8781,82,2788,"47,346625","8,563706",,False
8791,80,2465,"47,410531","8,563320",160,True
8792,82,1501,"47,403810","8,571803",240,False
8796,80,1501,"47,405382","8,569279",170,False
8797,83,1501,"47,403984","8,572429",60,False
8798,9,1574,"47,390891","8,522280",294,True
8802,81,1501,"47,405525","8,569362",358,False
8803,80,1885,"47,413070","8,545338",180,True
8806,91,2670,"47,319243","8,580260",345,True
8808,51,2016,"47,415159","8,445715",302,True
8811,23,2544,"47,394653","8,490856",40,True
8812,50,2334,"47,415511","8,444622",122,True
8813,3,1829,"47,411109","8,544396",,False
8817,81,1539,,,,False
8818,81,2693,,,,True
8819,82,1539,,,,True
8820,50,1895,"47,374958","8,538800",,True
8821,51,2256,"47,376981","8,536948",,False
8822,80,2802,"47,364438","8,502784",165,True
8823,81,2802,"47,364798","8,502725",351,True
8824,80,2341,"47,383809","8,425125",,True
8825,80,2483,"47,381565","8,423574",,False
8826,81,2341,"47,383936","8,425074",,True
8827,80,1522,"47,380071","8,429969",,True
8838,51,3086,"47,293886","8,556235",,False
8841,50,3086,"47,293643","8,556244",,True
8846,50,1741,"47,323107","8,514184",,False
8857,92,1919,"47,413723","8,546028",80,True
8859,83,1010,"47,368788","8,500236",,False
8862,80,1393,,,,True
8865,81,2857,"47,371659","8,506874",,False
8866,80,2857,"47,371789","8,506387",,False
8877,80,2548,"47,327299","8,601336",,False
8879,81,1531,"47,368289","8,559688",,False
8880,81,2548,"47,327375","8,600940",,True
8881,82,1905,"47,364930","8,565615",,True
8882,80,2412,,,,True
8883,80,2113,"47,361955","8,560733",,False
8892,50,2350,"47,422256","8,373990",,False
8893,51,2790,"47,340741","8,575836",,False
8894,92,701,"47,370287","8,514156",79,True
8895,90,2060,"47,369786","8,518753",150,True
8901,81,1850,"47,449273","8,530430",,False
8915,80,2790,,,,False
8916,81,2790,,,,True
8919,53,2628,"47,340336","8,573128",260,False
8920,21,2869,"47,346890","8,572539",70,True
8921,90,1400,"47,434267","8,566486",40,True
8930,90,2543,,,,False
8931,51,2549,"47,328989","8,605990",,False
8932,90,2829,,,,False
8933,91,2829,,,,False
8938,52,1557,"47,371664","8,524670",325,False
8952,23,2439,"47,424059","8,511265",19,False
8959,91,2386,,,,False
8960,90,2386,,,,False
8970,81,701,"47,370192","8,512763",,False
8971,82,2810,"47,375369","8,485814",,False
8974,82,1885,"47,412872","8,545400",180,True
8983,83,701,"47,370392","8,514489",,False
8984,82,701,"47,370310","8,514580",,False
8987,83,2414,"47,367697","8,535142",,False
8988,82,2558,"47,308747","8,553478",340,True
8989,81,2558,"47,308764","8,553572",180,True
8996,80,2013,,,,False
9001,51,1895,"47,374958","8,538800",,True
9004,82,2857,"47,370863","8,508275",,True
9042,81,2036,"46,044131","8,730497",10,False
9043,80,2518,"46,044131","8,730497",310,False
9044,81,2518,"46,044131","8,730497",180,False
9047,82,2812,"47,404722","8,576683",180,True
9050,50,373,"47,452564","8,572155",27,False
9053,51,373,"47,452375","8,571897",209,False
9058,80,2518,"47,413864","8,457139",300,True
9059,81,2036,"47,409394","8,462992",20,True
9060,81,2518,"47,410558","8,455367",180,False
9061,52,2333,"47,415665","8,427782",,True
9062,53,2333,"47,415741","8,428313",,True
9063,80,2826,"47,375842","8,510732",,False
9066,81,1535,"47,380443","8,513169",,True
9069,52,1475,"47,395995","8,608636",,False
9072,85,1938,"47,375867","8,543414",,True
9076,83,1535,"47,380840","8,512064",,True
9077,82,1535,"47,380751","8,511983",,False
9078,86,1535,"47,380010","8,507465",,False
9079,85,1535,"47,380038","8,507320",,False
9081,80,2144,"47,382541","8,507158",,False
9083,84,1535,"47,380309","8,513060",,True
9087,84,1938,"47,375991","8,543628",,True
9088,53,1565,"47,366606","8,546081",315,False
9089,50,1475,"47,395481","8,608771",78,False
9090,80,2590,"47,367183","8,540254",344,True
9095,84,701,"47,369551","8,513319",225,True
9096,85,701,"47,369532","8,513451",38,True
9099,52,1475,"47,395995","8,608636",78,False
9103,1,2254,"47,383826","8,491530",150,True
9104,83,1905,"47,362450","8,567217",236,True
9112,0,1501,"47,404876","8,571495",308,False
9116,11,1535,"47,379015","8,511225",33,False
9117,12,1535,"47,378755","8,510821",214,False
9118,0,1535,"47,377789","8,511606",120,False
9119,2,1535,"47,377789","8,511606",120,False
9120,10,1535,"47,378755","8,510821",214,False
9122,10,2826,"47,375530","8,511328",134,False
9123,3,1535,"47,377976","8,511305",302,False
9126,1,1535,"47,377976","8,511305",302,False
9127,87,1535,"47,378585","8,510800",20,False
9128,81,2511,"47,344012","8,535184",330,False
9131,88,1535,"47,378613","8,510629",210,False
9133,5,1938,"47,376941","8,544151",59,False
9134,2,1535,"47,377734","8,511590",120,False
9135,21,2468,"47,410851","8,559245",269,False
9136,0,1535,"47,377734","8,511590",120,False
9137,3,1541,"47,377245","8,538529",32,True
9140,11,1938,"47,376918","8,543726",268,False
9141,11,2582,"47,377595","8,508211",317,True
9143,10,1938,"47,376451","8,544604",165,False
9144,0,2641,"47,372637","8,547451",165,True
9147,11,2641,"47,372923","8,547484",335,True
9149,4,1938,"47,376859","8,543408",275,False
9150,0,1501,"47,404874","8,571481",308,True
9153,0,1938,"47,376824","8,544188",60,False
9154,1,1535,"47,377881","8,511262",302,False
9155,51,2256,"47,376981","8,536948",220,True
9157,80,2144,"47,382541","8,507158",220,True
9158,3,1311,"47,410240","8,547108",88,False
9159,21,2451,"47,410789","8,555468",268,True
9160,10,2641,"47,372754","8,547242",165,True
9161,1,2641,"47,372998","8,547287",335,False
9162,80,1905,"47,365096","8,566135",334,True
9164,3,1535,"47,377881","8,511262",302,False
9165,11,2826,"47,375770","8,510981",314,False
9169,80,3102,"47,382522","8,507238",,True
9173,11,2826,"47,375768","8,510969",314,True
9176,2,1938,"47,376477","8,543586",168,False
9179,51,1475,"47,395779","8,605956",259,False
9192,91,1784,"47,445217","8,531342",70,True
9193,90,1784,"47,445236","8,531183",240,False
9198,53,809,"47,356818","8,439478",,False
9200,80,2578,"47,331408","8,513439",190,True
9205,51,809,"47,356904","8,438910",106,False
9233,80,2460,"47,406764","8,551089",116,True
9234,81,3104,"47,384197","8,491312",,True
9239,2,2121,"47,354185","8,575302",,False
9240,2,2113,"47,361527","8,561320",,False
9241,81,2609,"47,417058","8,538056",80,True
9242,83,1850,"47,449283","8,530403",40,True
9243,81,2460,"47,406764","8,550811",290,True
9244,80,2609,"47,416956","8,546239",260,False
9261,1,2113,"47,361877","8,560467",286,False
9266,21,1500,"47,333504","8,518917",30,False
9271,0,2113,"47,361693","8,560913",114,False
9279,1,2084,"47,365166","8,553400",296,True
9286,1,2092,"47,350780","8,583939",90,False
9293,2,2092,"47,351085","8,583164",270,False
9297,2,2111,"47,366259","8,548233",225,False
9299,4,1305,"47,370192","8,550767",100,False
9300,80,2092,"47,350922","8,583214",,False
9318,21,1500,"47,333497","8,518918",30,True
9321,2,2121,"47,354185","8,575302",148,False
9323,2,2113,"47,361527","8,561320",114,False
9326,53,809,"47,356818","8,439478",299,False
9328,4,1305,"47,370156","8,550777",100,True
9338,21,2594,"47,428643","8,543196",260,True
9339,21,2667,"47,429869","8,541074",146,True
9341,20,2594,"47,428661","8,544178",84,True
9347,20,2773,"47,428946","8,536933",209,True
9349,20,2829,"47,374575","8,494936",280,False
9352,21,2829,"47,374610","8,495029",,False
9356,22,1596,"47,421349","8,549685",216,False
9360,20,2667,"47,430032","8,540958",327,True
9361,21,2773,"47,429132","8,537228",32,True
9364,11,2829,"47,374175","8,495431",32,True
9365,10,2829,"47,374006","8,495216",212,True
9366,21,1596,"47,421718","8,549653",303,False
9375,80,2316,"47,396796","8,595380",310,True
9379,81,2052,"47,401680","8,581615",292,True
9380,80,2052,"47,401474","8,581610",110,True
9381,81,2356,"47,398691","8,590930",300,True
9382,81,2489,"47,400303","8,586288",290,True
9383,81,2510,"47,402966","8,577177",294,True
9384,80,2510,"47,402849","8,577162",110,True
9387,80,2356,"47,398594","8,590756",105,False
9389,80,2489,"47,400214","8,586167",110,True
9394,0,1535,"47,378174","8,510514",120,False
9395,11,1535,"47,378092","8,509612",33,False
9396,22,1934,"47,419739","8,547796",,False
9401,12,1535,"47,378114","8,509149",214,False
9402,3,1535,"47,378241","8,510025",302,False
9403,10,2826,"47,376065","8,510935",134,False
9404,2,1535,"47,378120","8,510473",120,False
9405,1,1535,"47,378384","8,510094",302,False
9406,10,1535,"47,378041","8,510286",214,False
9407,81,1539,"47,391251","8,538448",,False
9408,11,1539,"47,391261","8,538382",94,True
9417,95,1565,"47,365625","8,546974",50,True
9418,3,2111,"47,366212","8,547451",217,True
9424,50,1928,"47,418048","8,561676",121,False
9426,2,2111,"47,366020","8,547844",225,False
9429,51,1928,"47,418158","8,561647",301,False
9430,50,2103,"47,345873","8,603315",,True
9434,51,1504,"47,397278","8,541301",20,False
9442,0,1919,"47,413273","8,545992",147,False
9443,2,1919,"47,413244","8,546190",197,False
9444,3,1919,"47,413584","8,546369",19,False
9445,1,1919,"47,413618","8,545721",327,False
9448,2,1908,"47,369069","8,505829",104,False
9449,51,3044,"47,408548","8,405748",118,True
9450,21,1851,"47,358023","8,522235",2,False
9451,50,3044,"47,408471","8,406289",293,False
9452,0,2300,"47,409550","8,548458",237,False
9453,50,2790,"47,340774","8,576088",84,False
9456,82,2756,"47,385176","8,516866",206,False
9457,80,1934,"47,419909","8,547853",214,True
9462,0,1919,"47,413271","8,545978",147,True
9463,51,1919,"47,413349","8,546258",15,True
9464,2,1919,"47,413242","8,546176",197,False
9466,22,1919,"47,413553","8,545706",140,True
9467,80,2756,"47,386537","8,518483",,False
9468,81,1596,"47,421659","8,550208",,False
9469,3,1919,"47,413582","8,546356",19,False
9470,1,1919,"47,413616","8,545707",327,True
9471,80,2893,"47,386526","8,518695",,False
9476,50,2514,"47,408326","8,407546",277,True
9479,51,2514,"47,408326","8,407546",,True
9480,80,2514,"47,408298","8,407651",,True
9484,0,2845,"47,376262","8,559392",213,False
9485,2,2845,"47,376601","8,559691",220,False
9486,51,1520,"47,392079","8,427953",235,True
9498,58,809,"47,357181","8,437036",106,True
9499,80,809,"47,356969","8,438699",288,True
9500,2,2145,"47,338536","8,531221",345,False
9504,51,809,"47,356904","8,438870",106,False
9505,50,809,"47,356969","8,438699",288,False
9508,52,809,"47,357232","8,437341",288,True
9511,80,833,,,,False
9516,50,2377,"47,365455","8,428836",64,True
9518,50,2412,"47,377749","8,422828",200,False
9523,1,373,"47,452066","8,571280",92,False
9529,3,373,"47,452003","8,571292",96,False
9530,21,2244,"47,384383","8,494812",25,True
9533,51,3055,"47,362722","8,459632",20,False
9534,50,3055,"47,362722","8,459632",200,False
9535,81,2732,"47,317031","8,584657",80,False
9540,0,1938,"47,376824","8,544188",67,False
9543,51,2021,"47,410511","8,405099",344,True
9544,51,1724,"47,414344","8,399253",297,False
9545,10,1938,"47,376451","8,544604",159,False
9547,11,1938,"47,376918","8,543726",271,False
9548,12,1535,"47,378114","8,509149",252,True
9549,11,1535,"47,378092","8,509612",72,True
9550,10,1535,"47,378041","8,510286",95,True
9559,5,1938,"47,376941","8,544151",64,False
9580,50,3135,"47,312946","8,530049",248,True
9637,62,2316,"47,397000","8,595198",309,False
9638,51,1784,"47,445864","8,530643",342,False
9641,3,1919,"47,413419","8,546287",16,False
9645,51,1312,"47,405879","8,404348",45,True
9648,56,1312,"47,405988","8,404257",64,True
9652,51,1456,"47,395654","8,603041",281,False
9656,51,1809,"47,451966","8,530281",333,False
9658,51,1850,"47,450030","8,529871",353,False
9659,51,1829,"47,411597","8,545626",348,False
9666,50,1114,"47,396632","8,612999",259,False
9669,2,1919,"47,413275","8,546201",197,False
9674,82,2756,"47,385201","8,517092",206,False
9679,60,2316,"47,396583","8,596223",305,False
9683,51,1372,"47,396083","8,599719",282,False
9684,51,1114,"47,396684","8,613901",76,False
9685,50,2676,"47,393850","8,611412",133,False
9692,51,2676,"47,394097","8,611113",310,False
9698,54,1312,"47,405761","8,404425",50,True
9707,50,1475,"47,395431","8,608803",131,False
9720,51,373,"47,452389","8,571917",208,False
9723,50,1456,"47,395448","8,604252",86,False
9743,51,1475,"47,395901","8,607173",260,False
9757,50,373,"47,452566","8,572162",27,False
9758,53,1312,"47,405942","8,404309",45,True
9760,80,2712,,,,False
9761,81,2712,,,,False
9762,51,2891,,,,False
9763,23,2439,"47,424059","8,511265",200,True
9765,52,1452,"47,430928","8,559044",200,True
9769,51,2337,"47,410415","8,642690",322,True
9770,51,1879,"47,400564","8,623721",123,True
9771,50,1928,"47,418013","8,561688",121,True
9775,54,588,"47,450528","8,563753",299,False
9776,50,1692,"47,381058","8,673044",98,True
9777,50,1581,"47,416501","8,579256",103,True
9779,50,1475,"47,395426","8,608809",131,True
9780,62,588,"47,449916","8,563767",240,True
9784,51,1067,"47,433507","8,565859",31,True
9786,51,1829,"47,411593","8,545625",348,True
9788,50,1392,"47,411651","8,597425",117,True
9790,51,2329,"47,409613","8,642857",60,True
9791,50,1829,"47,411872","8,545525",351,True
9793,50,1790,"47,430353","8,560835",224,True
9795,51,1687,"47,412742","8,592718",289,True
9796,51,1443,"47,414250","8,551737",81,True
9811,60,588,"47,449330","8,563914",246,True
9815,53,1679,"47,383833","8,659956",126,False
9816,50,1067,"47,433544","8,565675",208,True
9820,51,1694,"47,428358","8,557877",46,True
9822,51,1928,"47,418157","8,561652",301,True
9823,51,1850,"47,450025","8,529875",353,False
9825,51,1475,"47,395893","8,607177",260,False
9826,63,588,"47,449853","8,563805",279,True
9827,50,1379,"47,425661","8,561492",126,True
9828,51,1437,"47,382029","8,667186",284,True
9844,51,1581,"47,416736","8,578201",282,True
9846,52,1377,"47,441677","8,568393",225,True
9848,50,1687,"47,412556","8,593284",108,True
